gauge_id,country,gauge_name,water_body_name,id6,water_body_type,gauge_lon,gauge_lat,gauge_easting,gauge_northing,gauge_elevation,area,elev_mean,elev_min,elev_percentile10,elev_percentile25,elev_percentile50,elev_percentile75,elev_percentile90,elev_max,slope_mean,flat_area_perc,steep_area_perc,ind_start_date,ind_end_date,ind_number_of_years,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sign_start_date,sign_end_date,sign_number_of_years,q_mean,runoff_ratio,stream_elas,slope_fdc,baseflow_index_landson,hfd_mean,Q5,Q95,high_q_freq,high_q_dur,low_q_freq,low_q_dur,zero_q_freq,sand_perc,sand_perc_5,sand_perc_25,sand_perc_50,sand_perc_75,sand_perc_90,sand_perc_skewness,sand_perc_missing,silt_perc,silt_perc_5,silt_perc_25,silt_perc_50,silt_perc_75,silt_perc_90,silt_perc_skewness,silt_perc_missing,clay_perc,clay_perc_5,clay_perc_25,clay_perc_50,clay_perc_75,clay_perc_90,clay_perc_skewness,clay_perc_missing,organic_perc,organic_perc_5,organic_perc_25,organic_perc_50,organic_perc_75,organic_perc_90,organic_perc_skewness,organic_perc_missing,bulk_dens,bulk_dens_5,bulk_dens_25,bulk_dens_50,bulk_dens_75,bulk_dens_90,bulk_dens_skewness,bulk_dens_missing,tot_avail_water,tot_avail_water_5,tot_avail_water_25,tot_avail_water_50,tot_avail_water_75,tot_avail_water_90,tot_avail_water_skewness,tot_avail_water_missing,root_depth,root_depth_5,root_depth_25,root_depth_50,root_depth_75,root_depth_90,root_depth_skewness,root_depth_missing,coarse_fragm_perc,coarse_fragm_perc_5,coarse_fragm_perc_25,coarse_fragm_perc_50,coarse_fragm_perc_75,coarse_fragm_perc_90,coarse_fragm_perc_skewness,coarse_fragm_perc_missing,porosity,porosity_5,porosity_25,porosity_50,porosity_75,porosity_90,porosity_skewness,porosity_missing,conductivity,conductivity_5,conductivity_25,conductivity_50,conductivity_75,conductivity_90,conductivity_skewness,conductivity_missing,geo_porosity,geo_log10_permeability,unconsol_sediments,siliciclastic_sedimentary,mixed_sedimentary,carbonate_sedimentary,pyroclastic,acid_volcanic,basic_volcanic,acid_plutonic,intermediate_plutonic,basic_plutonic,metamorphics,water_geo,ice_geo,crop_perc,grass_perc,scrub_perc,dwood_perc,mixed_wood_perc,ewood_perc,wetlands_perc,inwater_perc,ice_perc,loose_rock_perc,rock_perc,urban_perc,dom_land_cover,glac_area,glac_vol,glac_mass,glac_area_neighbours,n_inhabitants,dens_inhabitants,hp_count,hp_qturb,hp_inst_turb,hp_max_power,num_reservoir,reservoir_cap,reservoir_he,reservoir_fs,reservoir_irr,reservoir_nousedata,reservoir_year_first,reservoir_year_last,unconsol_coarse_perc,unconsol_medium_perc,unconsol_fine_perc,unconsol_imperm_perc,hardrock_perc,hardrock_imperm_perc,karst_perc,water_perc,null_perc,ext_area_perc
2488,CH,Latterbach,Simme,SimLaT,stream,7.58,46.66,2610680,1167840,667.0,563.2,1591.61,666.44,1028.25,1280.74,1591.38,1848.19,2105.58,3210.0,22.84,2.33,73.96,1984-10-01,2020-09-30,36,4.152,1.37,0.33,0.195,0.243,17.639,1.155,jja,211.5,3.676,son,1984-10-01,2020-09-30,36,0.961,0.232,2.258,1.226,0.545,218.528,0.267,3.667,16.833,2.742,2.222,16.0,0.0,66.608,38.699,58.27,72.896,76.84,83.743,-0.39,15.45,21.541,10.033,14.822,16.421,31.45,37.352,0.47,15.45,11.851,5.15,8.128,9.844,15.426,22.911,0.332,15.45,0.895,0.413,0.449,0.742,1.113,1.557,0.1,15.45,1.499,1.293,1.408,1.52,1.588,1.693,-0.143,15.45,90.786,44.24,76.567,105.094,112.732,113.371,-0.493,15.45,0.99,0.029,0.904,1.188,1.244,1.289,-0.382,0.0,6.905,2.737,4.183,4.796,7.853,18.088,0.39,15.45,48.025,45.627,47.175,48.339,49.28,50.471,-0.14,0.94,34.153,4.231,27.341,29.516,32.533,79.333,0.214,0.94,0.059,-12.198,13.33,0.0,7.56,77.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,1.88,0.0,56.38,3.42,0.0,2.14,23.05,2.2,0.0,1.78,4.03,6.3,0.7,grass_perc,9.6202,0.83765,712.005,0.0,14298,25.387,1,0.18,1.3,1.3,0,0.0,,,,,,,0.11,1.45,11.349,0.43,9.609,52.165,22.938,1.95,0.0,0.0
2490,CH,Dardagny-Les_Granges,Allondon,AllDar,stream,6.0,46.22,2488880,1119460,404.0,119.4,768.66,401.93,454.98,474.09,571.2,1025.27,1403.74,1718.65,10.49,36.69,31.89,1985-10-01,2020-09-30,35,3.599,2.087,0.58,-0.076,0.022,20.6,1.196,son,235.367,4.403,jja,1985-10-01,2020-09-30,35,2.331,0.648,0.818,2.64,0.568,144.057,0.339,7.343,4.571,1.616,46.771,9.982,0.0,39.651,35.613,37.091,37.807,39.898,60.477,0.233,0.0,37.36,17.941,34.56,35.036,43.173,43.835,0.302,0.0,22.989,16.518,19.825,23.424,27.099,27.328,-0.116,0.0,0.946,0.415,0.46,0.521,0.752,1.854,0.576,0.0,1.391,1.363,1.371,1.385,1.403,1.457,0.162,0.0,78.565,48.37,49.152,81.296,109.43,110.62,-0.094,0.0,0.863,0.329,0.446,0.728,1.014,1.243,0.292,0.0,9.15,3.506,4.605,7.696,15.045,16.219,0.274,0.0,45.935,43.649,44.199,44.695,47.904,50.594,0.522,0.0,67.584,2.692,22.191,69.125,111.032,140.882,-0.032,0.0,0.049,-11.464,26.19,33.53,11.74,28.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,17.36,0.92,16.07,6.22,12.82,0.1,0.0,0.0,1.83,0.0,13.66,crop_perc,0.0,0.0,0.0,0.0,39388,329.883,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.51,54.67,0.0,2.67,0.88,41.26,0.0,0.0,0.01
2491,CH,Bürglen-Galgenwäldli,Schächen,SchBue,stream,8.65,46.87,2692480,1191800,491.0,107.9,1719.88,491.08,1056.1,1356.2,1736.24,2074.58,2340.07,3218.88,27.83,0.6,84.53,1985-10-01,2020-09-30,35,5.053,1.54,0.305,0.279,0.338,16.228,1.209,jja,205.053,3.482,son,1985-10-01,2020-09-30,35,3.844,0.761,1.216,3.489,0.674,248.171,0.358,11.136,0.657,1.278,64.256,12.027,0.0,73.042,59.178,67.529,71.323,78.738,85.963,0.161,22.7,17.097,9.022,12.188,16.329,18.83,28.325,0.105,22.7,9.861,4.516,6.58,10.321,12.558,14.852,-0.109,22.7,0.607,0.377,0.41,0.517,0.772,1.11,0.327,22.7,1.568,1.386,1.524,1.543,1.637,1.718,0.212,22.7,89.856,68.541,70.39,88.153,102.688,113.169,0.099,22.7,0.997,0.022,1.005,1.103,1.202,1.28,-0.194,0.0,5.638,2.756,3.625,4.677,8.542,12.906,0.303,22.7,49.197,40.304,48.534,50.747,52.002,53.56,-0.327,0.31,23.295,4.51,26.668,27.441,27.996,31.718,-0.423,0.31,0.131,-13.653,17.89,0.0,43.87,36.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.0,37.76,0.0,0.86,7.49,13.41,1.98,0.0,2.86,14.69,20.17,0.78,grass_perc,3.2647,0.1365,116.026,0.0,3662,33.939,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.05,17.84,0.0,47.07,10.06,22.79,2.18,0.0,0.01
2493,CH,Gland-Route_Suisse,Promenthouse,ProGla,stream,6.27,46.41,2510080,1140080,400.0,119.8,1036.5,396.86,538.49,759.83,1122.38,1312.14,1391.91,1618.84,8.94,15.82,15.65,1985-10-01,2020-09-30,35,4.289,2.098,0.489,-0.069,0.1,19.6,1.206,djf,220.567,4.087,son,1985-10-01,2020-09-30,35,1.177,0.274,1.865,2.742,0.592,149.943,0.162,3.585,2.057,2.0,53.142,8.017,0.0,58.3,37.961,42.482,66.648,75.54,77.813,-0.479,0.0,25.619,12.503,14.741,22.775,35.019,42.245,0.229,0.0,16.081,7.064,8.897,15.74,20.804,24.214,0.053,0.0,1.574,0.391,0.511,0.888,1.377,1.968,0.154,0.0,1.43,1.291,1.369,1.4,1.514,1.622,0.163,0.0,85.713,48.727,82.246,85.479,100.281,113.328,0.009,0.0,1.131,0.617,1.014,1.109,1.205,1.281,0.066,0.0,6.99,3.077,4.814,7.162,8.969,12.263,-0.053,0.0,47.968,44.241,45.724,48.726,49.842,50.63,-0.332,0.0,51.383,3.571,22.712,54.191,74.402,125.974,-0.077,0.0,0.035,-11.859,43.86,0.0,1.15,54.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,14.45,1.48,7.35,8.43,41.19,0.0,0.0,0.0,0.0,0.0,6.2,ewood_perc,0.0,0.0,0.0,0.0,14939,124.7,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,3.27,40.59,0.0,0.98,0.0,55.16,0.0,0.0,0.0
2494,CH,Pollegio-Campagna,Ticino,TicPol,stream,8.95,46.36,2716120,1135330,296.0,443.8,1795.34,293.8,1008.35,1416.26,1872.81,2222.85,2463.53,3120.78,27.84,2.18,84.61,1986-10-01,2020-09-30,34,4.654,1.701,0.366,0.277,0.265,19.705,1.45,son,228.108,4.255,djf,1986-10-01,2020-09-30,34,3.906,0.839,1.134,1.329,0.739,220.471,1.566,8.634,1.235,1.4,0.147,1.667,0.0,73.809,43.317,69.649,74.447,80.6,87.688,-0.053,21.32,17.059,8.312,11.385,16.738,22.758,35.16,0.04,21.32,9.132,4.805,8.014,9.387,9.838,20.833,-0.057,21.32,0.995,0.428,0.457,0.813,1.369,2.182,0.307,21.32,1.603,1.386,1.582,1.588,1.637,1.737,0.158,21.32,57.557,16.634,32.898,67.543,74.399,104.653,-0.306,21.32,0.637,0.02,0.098,0.477,1.096,1.259,0.283,0.0,11.123,2.614,3.681,10.732,17.208,20.242,0.051,21.32,49.28,39.776,49.015,51.293,52.218,53.255,-0.412,0.32,28.122,27.05,27.424,27.75,38.609,47.505,0.076,0.32,0.029,-13.856,10.0,0.11,11.8,10.05,0.0,0.0,0.0,3.13,0.0,0.0,64.12,0.73,0.06,1.85,26.89,0.0,7.71,3.24,26.11,9.35,0.59,0.41,8.43,13.49,1.92,grass_perc,1.2732,0.0389,33.062,0.0,8830,19.896,5,17.2,115.93,113.85,5,64000.0,1.0,0.0,0.0,0.0,1918.0,1968.0,1.75,1.05,7.209,0.0,27.904,56.459,4.839,0.79,0.0,0.0
2497,CH,Nebikon,Luthern,LutNeb,stream,7.97,47.19,2640560,1226740,489.0,104.7,754.88,488.33,602.2,658.23,709.17,838.33,980.38,1390.96,10.1,12.99,21.1,1988-10-01,2020-09-30,32,3.476,1.665,0.479,0.218,0.07,17.938,1.179,jja,220.5,3.806,son,1988-10-01,2020-09-30,32,1.183,0.34,1.062,1.795,0.617,168.156,0.313,3.129,2.344,1.415,2.688,3.44,0.0,43.593,37.203,40.546,41.398,43.869,63.076,0.253,0.0,34.528,25.943,34.562,35.056,35.48,36.133,-0.108,0.0,21.879,11.377,21.168,23.78,24.44,25.377,-0.414,0.0,0.591,0.458,0.548,0.582,0.602,0.72,0.12,0.0,1.408,1.365,1.378,1.39,1.414,1.544,0.303,0.0,103.678,92.788,95.465,107.637,108.575,110.234,-0.504,0.0,1.3,1.3,1.3,1.3,1.3,1.3,inf,0.0,8.875,2.854,4.877,6.829,14.223,16.432,0.363,0.0,46.244,44.615,45.247,45.892,46.868,48.86,0.255,0.0,48.211,6.266,47.662,53.809,68.976,74.346,-0.245,0.0,0.149,-14.261,21.37,0.0,78.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.88,11.0,0.8,0.5,7.86,22.51,0.0,0.0,0.0,0.0,0.0,1.45,crop_perc,0.0,0.0,0.0,0.0,7790,74.403,0,0.0,0.0,0.0,0,0.0,,,,,,,6.18,5.79,9.4,0.0,78.63,0.0,0.0,0.0,0.0,0.0
2498,CH,Castrisch,Glenner,GleCas,stream,9.21,46.77,2735329,1181796,706.0,380.9,2013.47,705.23,1268.08,1641.02,2060.76,2417.53,2660.23,3328.09,26.38,0.78,85.23,1988-10-01,2020-09-30,32,3.534,1.315,0.372,0.369,0.332,18.625,1.237,jja,228.219,3.96,djf,1988-10-01,2020-09-30,32,1.989,0.563,0.835,2.095,0.706,238.562,0.504,5.237,0.812,1.368,4.844,5.536,0.0,73.038,53.827,69.072,74.048,77.943,85.894,-0.086,13.74,17.607,9.135,12.685,16.673,20.097,31.629,0.115,13.74,9.356,4.591,7.687,9.379,10.519,16.527,-0.006,13.74,0.813,0.401,0.436,0.709,1.194,1.384,0.25,13.74,1.588,1.416,1.543,1.587,1.618,1.715,0.013,13.74,68.745,18.827,46.529,70.403,95.654,113.304,-0.046,13.74,0.833,0.026,0.176,1.035,1.168,1.274,-0.352,0.0,9.858,2.836,3.961,4.84,15.651,19.93,0.674,13.74,48.215,39.518,48.003,50.497,51.708,53.157,-0.376,0.71,27.193,13.356,27.286,27.687,28.572,29.365,-0.052,0.71,0.058,-13.602,13.02,0.0,21.57,32.53,0.0,0.0,2.26,0.0,0.0,0.0,29.66,0.41,0.54,0.0,46.46,0.15,0.82,1.56,17.51,5.26,0.32,2.02,11.04,14.59,0.27,grass_perc,5.3583,0.18194,154.645,0.0,4268,11.205,1,20.0,22.0,20.0,1,100500.0,1.0,0.0,0.0,0.0,1957.0,1957.0,0.0,0.0,13.02,0.0,15.46,65.72,4.83,0.96,0.0,0.01
2500,CH,Ittigen,Worble,WorItt,stream,7.48,46.97,2603005,1202455,526.0,67.1,676.63,524.7,560.79,589.23,662.6,743.72,820.08,953.76,8.23,23.67,14.72,1988-10-01,2020-09-30,32,3.215,1.781,0.554,0.319,0.045,19.781,1.177,jja,229.375,4.002,son,1988-10-01,2020-09-30,32,1.288,0.401,1.132,1.241,0.77,178.688,0.55,2.732,0.062,1.0,0.0,0.0,0.0,41.543,38.53,40.515,40.72,42.096,44.2,0.322,0.0,34.366,29.937,33.778,34.714,35.037,35.659,-0.168,0.0,24.091,20.213,23.809,24.599,25.082,27.369,-0.197,0.0,2.545,0.519,0.582,0.597,0.652,15.21,0.253,0.0,1.321,1.178,1.374,1.38,1.392,1.416,-0.226,0.0,103.815,88.32,95.43,95.984,100.297,131.121,0.228,0.0,1.281,0.54,0.7,0.9,1.1,1.26,3.116,0.0,13.695,4.272,11.937,13.915,15.455,16.622,-0.057,0.0,45.527,44.455,44.971,45.417,46.064,46.814,0.141,0.0,68.378,3.107,53.085,69.016,79.816,134.768,-0.018,0.0,0.045,-12.47,76.32,0.0,23.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.59,0.45,0.73,0.71,8.34,12.87,0.0,0.0,0.0,0.0,0.0,20.31,crop_perc,0.0,0.0,0.0,0.0,62252,927.75,0,0.0,0.0,0.0,0,0.0,,,,,,,13.61,5.31,55.61,1.79,23.18,0.5,0.0,0.0,0.0,0.0
2602,CH,Domat/Ems,Rhein,RheDom,stream,9.46,46.84,2753890,1189370,569.0,3228.6,2009.8,567.64,1211.74,1641.96,2089.47,2433.63,2651.22,3558.31,24.68,1.77,79.81,1981-10-01,2020-09-30,39,3.495,1.402,0.401,0.356,0.339,18.128,1.251,jja,217.33,3.7,djf,1981-10-01,2020-09-30,39,3.062,0.876,0.902,1.516,0.723,239.41,0.942,7.024,0.179,1.4,2.0,1.368,0.0,71.032,38.501,65.043,72.91,77.391,87.025,-0.138,19.99,18.86,8.706,13.413,17.302,24.799,37.625,0.169,19.99,10.108,4.269,8.4,9.658,11.852,20.444,0.091,19.99,0.887,0.406,0.437,0.725,1.36,1.695,0.157,19.99,1.572,1.359,1.536,1.581,1.6,1.728,-0.078,19.99,69.503,18.993,47.93,70.608,104.903,113.257,-0.032,19.99,0.76,0.022,0.13,1.009,1.217,1.283,-0.431,0.0,9.883,2.632,3.699,6.274,15.262,20.073,0.497,19.99,47.609,38.517,47.018,49.533,51.291,53.164,-0.321,0.57,28.636,22.355,27.321,27.711,28.636,29.436,0.084,0.57,0.052,-13.027,17.76,5.39,6.64,33.64,0.0,0.92,2.38,3.79,0.28,0.07,28.05,0.29,0.77,0.63,36.64,0.1,0.15,1.13,22.27,5.65,0.38,1.37,12.2,18.5,0.99,grass_perc,41.0427,1.47103,1250.375,0.9765,68084,21.088,12,405.3,1439.0,1404.6,18,532230.0,0.999,0.0,0.0,0.0,1919.0,1989.0,0.32,1.12,16.11,0.1,27.81,39.95,13.42,1.17,0.0,0.0
2603,CH,Langnau,Ilfis,IlfLan,stream,7.8,46.94,2627320,1198600,688.0,187.4,1046.54,686.83,835.65,915.91,1015.12,1138.77,1300.17,2044.88,16.85,3.58,55.68,1989-10-01,2020-09-30,31,4.445,1.739,0.391,0.295,0.125,17.419,1.164,jja,209.931,3.618,son,1989-10-01,2020-09-30,31,2.403,0.541,1.354,2.06,0.571,195.129,0.565,6.714,3.129,1.47,11.064,6.236,0.0,46.78,28.248,38.78,44.094,62.87,71.617,0.158,0.0,34.797,16.403,26.168,35.243,39.121,48.563,-0.037,0.0,18.424,9.105,13.128,20.05,23.146,24.047,-0.282,0.0,0.787,0.393,0.466,0.539,0.606,0.769,0.089,0.0,1.435,1.36,1.371,1.411,1.529,1.568,0.181,0.0,107.328,88.559,95.426,106.21,114.934,122.967,0.065,0.0,1.3,1.3,1.3,1.3,1.3,1.3,inf,0.0,7.0,2.59,3.175,3.734,9.019,16.411,0.587,0.0,48.325,46.237,47.125,48.604,49.372,50.495,-0.207,0.0,26.382,3.98,10.38,21.645,53.864,69.091,0.191,0.0,0.168,-14.665,7.33,0.0,86.83,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,43.54,0.25,0.0,6.13,48.01,0.0,0.0,0.0,0.02,0.28,0.96,ewood_perc,0.0,0.0,0.0,0.0,7962,42.487,0,0.0,0.0,0.0,0,0.0,,,,,,,2.21,4.64,0.48,0.0,65.79,25.76,1.11,0.0,0.0,0.01
2604,CH,Biberbrugg,Biber,BibBib,stream,8.72,47.15,2697240,1223280,833.0,31.9,1008.24,832.28,897.59,916.01,980.81,1078.43,1168.74,1489.48,11.25,18.28,32.14,1989-10-01,2020-09-30,31,4.902,1.631,0.333,0.299,0.118,17.387,1.157,jja,209.544,3.591,son,1989-10-01,2020-09-30,31,2.955,0.603,1.203,2.82,0.413,188.839,0.384,10.395,12.419,1.426,59.45,6.29,0.0,46.308,33.451,38.587,40.634,44.179,75.692,0.389,0.0,32.668,15.856,29.178,34.538,35.607,45.412,-0.178,0.0,21.024,8.374,14.915,23.145,26.609,29.961,-0.275,0.0,6.144,0.429,0.576,0.72,1.694,30.877,0.446,0.0,1.231,0.339,1.274,1.389,1.436,1.597,-0.368,0.0,114.595,82.56,95.429,105.029,108.486,181.71,0.22,0.0,1.182,0.778,1.087,1.198,1.28,1.446,-0.08,0.0,7.64,2.0,3.835,4.763,13.888,16.737,0.498,0.0,48.76,47.426,48.069,48.646,49.311,50.531,0.119,0.0,14.425,3.353,7.246,12.113,27.046,56.392,0.117,0.0,0.083,-13.262,55.87,0.0,43.35,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.38,3.55,0.0,2.36,38.71,11.75,0.0,0.0,0.0,0.0,2.26,grass_perc,0.0,0.0,0.0,0.0,2889,90.564,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,6.33,42.2,7.33,21.2,22.93,0.0,0.0,0.0,0.01
2605,CH,Lavertezzo-Campiöi,Verzasca,VerLav,stream,8.84,46.25,2708420,1122920,506.0,185.1,1662.47,502.9,988.82,1314.63,1711.08,2025.43,2241.92,2836.39,34.32,0.43,94.78,1989-10-01,2020-09-30,31,5.452,1.863,0.342,0.363,0.189,21.419,1.516,son,246.93,5.11,djf,1989-10-01,2020-09-30,31,4.954,0.909,1.159,2.891,0.479,221.194,0.637,17.333,15.193,2.181,56.515,13.581,0.0,72.787,42.468,67.206,74.731,82.512,87.692,-0.144,19.86,17.623,8.308,9.333,16.606,23.16,35.237,0.12,19.86,9.59,4.796,7.978,9.264,10.116,23.058,0.062,19.86,1.052,0.431,0.666,1.02,1.411,1.719,0.058,19.86,1.595,1.38,1.572,1.589,1.668,1.737,0.058,19.86,52.624,15.935,29.408,53.862,69.968,101.459,-0.038,19.86,0.598,0.02,0.1,0.374,1.079,1.256,0.4,0.0,12.021,2.642,3.781,12.987,17.889,20.378,-0.125,19.86,49.833,39.536,50.117,51.001,51.68,52.613,-0.319,0.0,27.939,27.265,27.623,35.601,46.861,55.869,-2.162,0.0,0.01,-13.99,3.24,0.0,0.42,0.45,0.0,0.0,0.0,0.0,0.0,0.0,95.84,0.05,0.0,0.0,21.42,0.0,28.35,3.95,10.17,12.51,0.0,0.0,12.89,10.73,0.0,dwood_perc,0.0,0.0,0.0,0.0,626,3.382,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,3.24,0.0,66.11,30.53,0.07,0.05,0.0,0.0
2606,CH,Genève-Halle_de_l'ìle,Rhône,RhoGen,stream,6.14,46.2,2499890,1117850,372.0,8002.1,1658.22,367.12,416.65,749.42,1610.01,2437.17,2932.5,4521.34,20.21,16.95,61.12,1981-10-01,2020-09-30,39,3.534,1.757,0.497,0.068,0.303,17.615,1.193,jja,210.996,3.815,son,1981-10-01,2020-09-30,39,2.791,0.79,1.076,1.241,0.704,209.667,0.708,5.242,0.0,0.0,5.128,1.562,0.0,57.344,20.522,40.392,59.083,76.629,87.583,-0.082,33.23,24.919,8.386,15.088,25.557,34.643,43.04,-0.057,33.23,17.736,4.476,9.112,14.328,24.228,44.254,0.286,33.23,1.129,0.379,0.451,0.698,1.373,2.23,0.165,33.23,1.474,1.252,1.373,1.441,1.588,1.736,0.196,33.23,74.498,20.998,44.407,74.328,104.703,113.342,0.005,33.23,0.637,0.015,0.073,0.482,1.207,1.281,0.262,0.0,10.354,2.658,4.175,9.743,15.593,20.59,0.092,33.23,45.923,37.387,44.196,47.639,49.712,52.408,-0.263,9.73,43.848,23.484,27.701,30.32,66.854,120.125,0.43,9.73,0.062,-13.324,24.72,7.5,10.01,22.49,0.0,0.0,0.93,2.71,0.0,0.24,20.77,4.24,6.39,9.01,16.44,1.86,2.43,6.43,16.99,2.44,7.49,9.05,6.2,15.81,5.85,ewood_perc,646.801,51.11699,43449.438,0.8562,1276131,159.474,34,468.24,3706.43,3551.05,32,1228703.0,0.999,0.0,0.001,0.0,1914.0,1989.0,1.24,3.09,21.188,0.24,22.808,25.117,12.219,14.099,0.0,0.0
2607,CH,Oberwald,Goneri,GonObe,stream,8.36,46.53,2670467,1153932,1388.0,38.6,2371.99,1388.92,1839.67,2124.33,2429.65,2655.26,2791.8,3121.35,28.4,0.29,89.06,1990-10-01,2020-09-30,30,5.417,1.254,0.232,0.077,0.536,15.966,1.277,son,193.258,3.441,djf,1990-10-01,2020-09-30,30,5.458,1.007,0.826,3.931,0.662,262.533,0.837,17.724,5.833,2.333,76.697,22.782,0.0,77.023,73.319,74.597,76.193,79.758,86.167,0.148,58.01,14.778,8.961,11.88,14.287,16.143,17.629,0.127,58.01,8.199,4.534,6.67,9.042,9.371,9.634,-0.402,58.01,1.029,0.479,0.689,0.935,1.167,1.353,0.224,58.01,1.618,1.586,1.588,1.59,1.659,1.722,0.477,58.01,38.659,16.922,34.341,56.115,69.102,70.322,-0.613,58.01,0.239,0.008,0.038,0.076,0.476,1.174,0.371,0.0,16.181,5.565,12.746,16.916,18.958,20.592,-0.112,58.01,45.934,38.884,40.048,51.181,52.397,53.489,-0.668,1.72,27.453,26.52,27.167,27.368,27.563,27.719,0.232,1.72,0.017,-14.638,0.0,4.11,0.0,0.0,0.0,0.0,0.0,33.74,0.0,0.0,53.79,0.0,8.35,0.0,19.15,0.0,0.0,3.71,2.26,9.46,0.0,9.72,9.45,46.25,0.0,rock_perc,2.5307,0.09991,84.923,0.0,9,0.233,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.0,0.0,0.0,71.32,20.33,0.0,8.35,0.0,0.0
2608,CH,Neuenkirch,Sellenbodenbach,SelNeu,stream,8.21,47.11,2658530,1218290,518.0,10.4,612.34,518.13,537.9,554.1,576.59,670.37,746.82,832.16,4.68,36.61,0.53,1990-10-01,2020-09-30,30,3.278,1.504,0.459,0.385,0.038,17.733,1.162,jja,221.823,3.762,son,1990-10-01,2020-09-30,30,1.752,0.534,1.462,2.516,0.437,181.967,0.191,5.7,10.166,1.473,52.298,5.429,0.001,41.6,38.488,40.484,40.681,41.914,43.829,0.468,0.0,35.707,34.421,34.712,35.307,36.989,38.291,0.275,0.0,22.693,20.145,20.727,23.773,24.758,25.323,-0.467,0.0,0.606,0.481,0.544,0.591,0.667,0.72,0.169,0.0,1.393,1.37,1.379,1.386,1.405,1.415,0.386,0.0,99.214,76.428,95.429,96.522,105.982,112.98,0.243,0.0,1.328,0.69,1.052,1.337,1.418,1.484,-0.052,0.0,12.583,5.09,8.602,13.294,15.479,16.634,-0.156,0.0,45.937,44.491,45.223,45.686,46.84,47.671,0.247,0.0,38.454,5.443,17.694,52.272,56.517,73.168,-0.499,0.0,0.158,-14.646,16.99,0.0,83.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.61,0.0,0.0,0.0,4.77,6.39,0.0,0.0,0.0,0.0,0.0,7.23,crop_perc,0.0,0.0,0.0,0.0,4264,410.0,0,0.0,0.0,0.0,0,0.0,,,,,,,0.0,0.32,16.67,0.0,0.0,83.01,0.0,0.0,0.0,0.0
2609,CH,Einsiedeln,Alp,AlpEin,stream,8.74,47.15,2698640,1223020,858.0,46.7,1161.19,857.03,905.16,974.28,1149.52,1334.1,1436.59,1783.29,15.32,10.37,50.09,1991-10-01,2020-09-30,29,5.33,1.62,0.304,0.279,0.157,16.895,1.172,jja,203.986,3.524,son,1991-10-01,2020-09-30,29,4.027,0.756,1.439,2.477,0.469,202.448,0.659,13.38,8.31,1.362,34.929,6.066,0.0,58.69,37.062,42.247,55.446,69.439,82.267,0.197,0.0,26.69,10.607,16.812,26.635,35.089,38.245,0.005,0.0,14.621,5.572,10.452,13.033,19.701,27.197,0.221,0.0,1.774,0.423,0.453,0.607,0.906,1.695,0.191,0.0,1.449,1.224,1.395,1.519,1.544,1.677,-0.285,0.0,100.189,69.507,93.701,105.361,107.897,113.658,-0.277,0.0,1.243,0.895,1.176,1.236,1.297,1.458,0.036,0.0,5.103,2.587,3.265,4.586,4.924,15.791,0.14,0.0,49.99,47.901,48.906,49.882,51.242,51.848,0.08,0.0,15.457,3.622,8.587,14.794,27.164,50.624,0.04,0.0,0.069,-12.332,31.01,0.0,21.03,47.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,37.52,4.52,0.0,9.63,40.86,0.11,0.0,0.0,1.84,0.0,5.34,ewood_perc,0.0,0.0,0.0,0.0,11665,249.786,0,0.0,0.0,0.0,0,0.0,,,,,,,6.02,6.02,18.97,0.0,14.15,52.57,2.27,0.0,0.0,0.0
